CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded
54663,0,27.0,Female,3.0,5,Single,9,0,5.0,9.0,11.0,208.81,0,2
54664,0,8.0,Male,3.0,1,Married,3,0,2.0,9.0,9.0,151.91,1,1
54665,1,9.0,Female,4.0,5,Married,4,0,1.0,2.0,1.0,167.86,0,1
54666,0,1.0,Female,4.0,1,Married,3,1,1.0,2.0,3.0,81.0,0,1
54667,0,11.0,Male,3.0,3,Married,3,0,8.0,8.0,3.0,219.34,1,1
54668,0,3.0,Female,4.0,3,Married,3,0,1.0,2.0,3.0,180.61,0,1
54669,0,9.0,Male,3.0,1,Single,3,0,1.0,12.0,9.0,191.46,1,2
54670,0,7.0,Male,2.0,1,Married,5,0,4.0,5.0,8.0,202.25,1,1
54671,0,28.0,Male,3.0,4,Married,4,0,3.0,2.0,2.0,232.25,1,1
54672,0,10.0,Male,3.0,4,Married,4,1,1.0,2.0,3.0,213.47,1,1
54673,0,1.0,Male,3.0,1,Single,2,0,2.0,2.0,2.0,145.45,1,2
54674,1,1.0,Male,3.0,3,Single,3,1,2.0,2.0,2.0,135.09,1,2
54675,1,1.0,Male,4.0,5,Single,3,1,6.0,10.0,8.0,158.48,1,2
54676,0,9.0,Male,3.0,3,Married,3,0,2.0,2.0,1.0,137.81,1,1
54677,0,1.0,Male,3.0,5,Married,4,0,1.0,2.0,3.0,153.19,1,1
54678,0,1.0,Male,3.0,4,Married,2,0,2.0,2.0,3.0,173.51,1,1
54679,0,12.0,Female,3.0,1,Single,2,0,2.0,2.0,6.0,165.28,0,2
54680,0,3.0,Male,4.0,1,Married,3,0,1.0,3.0,9.0,152.2,1,1
54681,0,22.0,Male,3.0,4,Married,5,0,1.0,3.0,3.0,206.2,1,1
54682,0,1.0,Female,4.0,1,Married,3,1,2.0,2.0,5.0,171.47,0,1
54683,0,11.0,Male,4.0,1,Single,5,0,2.0,2.0,1.0,171.8,1,2
54684,0,24.0,Male,4.0,3,Married,3,1,1.0,4.0,9.0,157.21,1,1
54685,0,8.0,Female,3.0,4,Single,3,0,5.0,8.0,3.0,211.21,0,2
54686,1,1.0,Female,4.0,3,Single,11,0,2.0,3.0,1.0,170.77,0,2
54687,0,13.0,Female,4.0,3,Single,3,0,2.0,12.0,11.0,170.53,0,2
54688,0,6.0,Male,3.0,1,Single,3,0,2.0,2.0,9.0,178.96,1,2
54689,1,14.0,Male,3.0,3,Married,5,1,1.0,2.0,4.0,192.96,1,1
54690,0,12.0,Female,3.0,1,Single,2,0,1.0,2.0,9.0,201.25,0,2
54691,0,1.0,Female,4.0,5,Married,3,0,1.0,2.0,8.0,199.12,0,1
54692,0,6.0,Female,3.0,1,Single,5,0,7.0,2.0,8.0,236.59,0,2
54693,0,21.0,Male,3.0,5,Single,4,0,2.0,2.0,8.0,174.6,1,2
54694,0,14.0,Male,3.0,5,Married,7,1,1.0,2.0,3.0,229.75,1,1
54695,0,27.0,Male,3.0,3,Married,5,0,1.0,2.0,4.0,273.14,1,1
54696,0,15.0,Male,4.0,1,Married,5,0,4.0,13.0,7.0,316.41,1,1
54697,0,31.0,Male,3.0,5,Single,10,0,3.0,3.0,3.0,179.05,1,2
54698,0,1.0,Male,3.0,5,Married,3,0,1.0,2.0,3.0,212.93,1,1
54699,0,15.0,Male,3.0,3,Married,3,0,2.0,3.0,11.0,316.89,1,1
54700,0,24.0,Male,3.0,4,Married,9,0,1.0,3.0,3.0,163.75,1,1
54701,1,1.0,Female,4.0,4,Single,9,1,2.0,4.0,8.0,147.16,0,2
54702,0,10.0,Female,4.0,5,Married,11,0,1.0,2.0,6.0,242.13,0,1
54703,0,12.0,Female,3.0,3,Single,6,1,1.0,2.0,1.0,203.61,0,2
54704,0,18.0,Male,3.0,3,Single,4,0,1.0,2.0,5.0,162.08,1,2
54705,0,21.0,Female,3.0,3,Married,11,1,1.0,12.0,14.0,262.7,0,1
54706,0,4.0,Male,4.0,1,Married,9,0,3.0,8.0,8.0,178.04,1,1
54707,0,3.0,Male,4.0,3,Single,3,0,2.0,2.0,1.0,151.42,1,2
54708,1,6.0,Male,3.0,3,Married,8,1,1.0,3.0,3.0,152.59,1,1
54709,0,17.0,Male,3.0,1,Married,5,0,2.0,3.0,3.0,193.04,1,1
54710,0,8.0,Female,4.0,3,Single,5,0,1.0,5.0,4.0,186.42,0,2
54711,0,1.0,Male,3.0,5,Married,3,0,2.0,2.0,3.0,150.0,1,1
54712,0,13.0,Female,3.0,4,Married,11,0,1.0,4.0,7.0,188.89,0,1
54713,0,30.0,Male,3.0,1,Married,9,0,1.0,2.0,2.0,236.03,1,1
54714,0,14.0,Female,3.0,1,Single,2,1,1.0,3.0,4.0,148.42,0,2
54715,0,1.0,Female,3.0,5,Single,10,0,2.0,2.0,8.0,193.11,0,2
54716,0,3.0,Male,3.0,4,Married,3,0,3.0,3.0,3.0,147.97,1,1
54717,0,27.0,Male,3.0,1,Single,4,0,3.0,3.0,3.0,149.5,1,2
54718,0,9.0,Female,4.0,5,Married,4,0,2.0,2.0,1.0,175.93,0,1
54719,0,6.0,Male,4.0,1,Married,3,0,2.0,5.0,8.0,178.09,1,1
54720,0,12.0,Male,4.0,3,Married,8,1,1.0,2.0,2.0,155.57,1,1
54721,0,8.0,Female,3.0,5,Married,5,0,2.0,2.0,1.0,176.21,0,1
54722,0,26.0,Male,3.0,5,Married,3,0,2.0,2.0,17.0,293.56,1,1
54723,1,1.0,Male,4.0,1,Single,3,1,7.0,8.0,9.0,151.86,1,2
54724,0,1.0,Female,3.0,1,Single,3,0,1.0,2.0,5.0,186.8,0,2
54725,0,19.0,Male,3.0,3,Single,2,0,2.0,4.0,2.0,191.32,1,2
54726,0,1.0,Male,4.0,3,Single,3,0,1.0,2.0,3.0,160.05,1,2
54727,1,11.0,Female,4.0,3,Single,6,1,1.0,2.0,4.0,188.97,0,2
54728,0,8.0,Male,3.0,1,Single,3,0,1.0,2.0,5.0,187.74,1,2
54729,1,19.0,Male,4.0,5,Married,7,1,2.0,2.0,5.0,323.59,1,1
54730,0,10.0,Male,4.0,5,Single,3,0,1.0,2.0,10.0,200.87,1,2
54731,0,26.0,Male,3.0,1,Married,2,0,2.0,2.0,3.0,167.58,1,1
54732,0,1.0,Female,4.0,1,Married,5,0,3.0,3.0,1.0,168.64,0,1
54733,0,3.0,Female,4.0,3,Married,6,0,1.0,2.0,2.0,168.35,0,1
54734,1,1.0,Male,3.0,5,Single,8,0,1.0,2.0,3.0,178.26,1,2
54735,0,8.0,Female,4.0,1,Single,4,0,2.0,2.0,4.0,157.8,0,2
54736,0,28.0,Female,4.0,5,Married,11,1,1.0,2.0,5.0,179.85,0,1
54737,0,1.0,Male,3.0,1,Married,2,0,2.0,2.0,2.0,168.42,1,1
54738,0,11.0,Female,3.0,5,Married,2,1,5.0,5.0,4.0,152.82,0,1
54739,0,12.0,Female,4.0,5,Single,8,1,1.0,5.0,13.0,184.8,0,2
54740,0,8.0,Female,3.0,5,Single,3,0,2.0,2.0,4.0,168.81,0,2
54741,0,9.0,Female,4.0,1,Married,3,0,2.0,2.0,3.0,150.72,0,1
54742,0,4.0,Male,3.0,3,Married,5,0,2.0,2.0,3.0,163.33,1,1
54743,0,14.0,Female,3.0,4,Married,3,0,1.0,4.0,8.0,167.44,0,1
54744,0,8.0,Female,4.0,5,Married,7,0,2.0,2.0,3.0,190.0,0,1
54745,0,16.0,Male,4.0,1,Married,3,0,6.0,15.0,10.0,309.3,1,1
54746,1,1.0,Male,4.0,5,Married,3,1,1.0,2.0,1.0,141.01,1,1
54747,0,1.0,Male,3.0,4,Married,3,0,1.0,2.0,1.0,151.94,1,1
54748,0,26.0,Female,3.0,3,Married,10,0,2.0,2.0,5.0,156.49,0,1
54749,0,24.0,Male,4.0,3,Married,7,0,1.0,2.0,4.0,301.39,1,1
54750,1,1.0,Female,3.0,5,Married,3,1,1.0,2.0,1.0,148.19,0,1
54751,0,7.0,Male,3.0,3,Married,2,0,2.0,2.0,8.0,241.91,1,1
54752,1,1.0,Female,4.0,5,Single,7,0,2.0,2.0,3.0,178.24,0,2
54753,0,21.0,Female,3.0,1,Married,3,1,4.0,4.0,1.0,292.52,0,1
54754,0,10.0,Female,3.0,4,Married,2,0,2.0,2.0,6.0,177.28,0,1
54755,0,3.0,Male,3.0,3,Married,3,0,2.0,2.0,8.0,152.0,1,1
54756,1,21.0,Male,3.0,4,Single,9,1,8.0,14.0,9.0,317.46,1,2
54757,0,9.0,Female,3.0,3,Single,5,0,3.0,3.0,3.0,150.06,0,2
54758,0,16.0,Female,3.0,1,Married,11,1,1.0,2.0,3.0,185.62,0,1
54759,1,1.0,Male,3.0,3,Single,8,0,3.0,3.0,2.0,168.82,1,2
54760,0,10.0,Male,3.0,4,Married,6,0,2.0,2.0,5.0,146.43,1,1
54761,0,6.0,Female,4.0,3,Married,3,0,6.0,7.0,9.0,186.62,0,1
54762,0,14.0,Male,3.0,3,Single,8,0,1.0,2.0,1.0,175.94,1,2
54763,0,4.0,Female,3.0,1,Single,7,1,2.0,2.0,1.0,193.77,0,2
54764,0,19.0,Female,4.0,3,Single,3,0,2.0,2.0,1.0,147.74,0,2
54765,0,16.0,Male,4.0,4,Married,3,0,6.0,8.0,9.0,169.34,1,1
54766,0,12.0,Male,1.0,5,Married,4,0,2.0,2.0,3.0,187.88,1,1
54767,0,8.0,Female,4.0,1,Single,3,0,2.0,2.0,4.0,150.53,0,2
54768,1,13.0,Female,3.0,1,Married,3,0,1.0,8.0,8.0,201.54,0,1
54769,1,19.0,Male,3.0,1,Single,6,0,2.0,8.0,4.0,176.6,1,2
54770,0,17.0,Male,4.0,5,Married,8,0,2.0,2.0,1.0,296.59,1,1
54771,0,1.0,Male,3.0,1,Married,3,1,2.0,2.0,9.0,253.08,1,1
54772,0,9.0,Male,3.0,3,Single,5,0,1.0,2.0,3.0,227.21,1,2
54773,0,2.0,Female,3.0,4,Married,3,1,7.0,8.0,6.0,172.79,0,1
54774,0,8.0,Male,3.0,1,Married,2,0,2.0,2.0,3.0,162.37,1,1
54775,1,1.0,Female,3.0,3,Married,3,1,1.0,2.0,8.0,148.66,0,1
54776,0,1.0,Male,3.0,1,Married,3,0,1.0,2.0,1.0,142.06,1,1
54777,0,25.0,Female,4.0,3,Married,4,0,1.0,5.0,18.0,288.07,0,1
54778,0,18.0,Male,3.0,4,Single,11,0,2.0,3.0,4.0,184.33,1,2
54779,0,1.0,Male,4.0,5,Single,9,0,1.0,2.0,2.0,159.24,1,2
54780,0,7.0,Male,3.0,5,Married,3,0,1.0,2.0,9.0,165.37,1,1
54781,0,9.0,Female,3.0,5,Single,3,0,1.0,2.0,2.0,150.59,0,2
54782,0,10.0,Male,3.0,1,Married,3,1,4.0,5.0,12.0,187.01,1,1
54783,0,6.0,Male,4.0,1,Married,4,0,1.0,2.0,4.0,169.03,1,1
54784,0,4.0,Male,4.0,1,Married,11,0,1.0,2.0,4.0,162.61,1,1
54785,0,27.0,Female,4.0,1,Married,9,1,1.0,2.0,5.0,234.34,0,1
54786,0,19.0,Male,4.0,5,Married,6,1,1.0,2.0,3.0,232.61,1,1
54787,0,6.0,Female,4.0,3,Married,7,0,2.0,2.0,4.0,176.75,0,1
54788,0,26.0,Female,3.0,1,Married,5,0,1.0,2.0,1.0,263.26,0,1
54789,0,11.0,Male,4.0,3,Married,6,0,2.0,2.0,1.0,188.34,1,1
54790,0,2.0,Male,4.0,1,Married,3,0,2.0,2.0,5.0,174.36,1,1
54791,0,1.0,Male,3.0,1,Married,8,0,3.0,3.0,3.0,172.75,1,1
54792,0,18.0,Male,4.0,1,Married,4,1,2.0,2.0,3.0,153.18,1,1
54793,0,16.0,Male,3.0,1,Single,7,1,2.0,3.0,3.0,150.15,1,2
54794,0,10.0,Male,4.0,5,Married,2,0,1.0,2.0,4.0,148.42,1,1
54795,0,1.0,Male,4.0,5,Married,3,1,1.0,2.0,4.0,166.94,1,1
54796,0,9.0,Female,4.0,3,Married,3,1,4.0,2.0,16.0,231.85,0,1
54797,1,1.0,Female,4.0,4,Married,3,1,7.0,8.0,9.0,145.22,0,1
54798,0,6.0,Male,4.0,1,Married,2,0,2.0,2.0,3.0,148.14,1,1
54799,0,1.0,Male,3.0,5,Married,3,0,2.0,2.0,4.0,167.56,1,1
54800,0,23.0,Female,3.0,5,Married,4,0,1.0,2.0,3.0,160.8,0,1
54801,0,1.0,Male,3.0,1,Married,2,0,1.0,4.0,5.0,156.62,1,1
54802,0,6.0,Male,3.0,4,Married,3,0,3.0,6.0,4.0,190.24,1,1
54803,0,12.0,Male,4.0,4,Married,2,0,1.0,2.0,3.0,153.99,1,1
54804,0,16.0,Female,4.0,1,Married,4,1,2.0,2.0,4.0,177.31,0,1
54805,0,5.0,Male,3.0,1,Married,5,1,1.0,2.0,3.0,148.56,1,1
54806,1,1.0,Female,3.0,3,Married,8,1,2.0,2.0,3.0,153.0,0,1
54807,0,27.0,Male,4.0,1,Married,7,0,3.0,2.0,3.0,243.36,1,1
54808,0,9.0,Male,4.0,4,Married,5,0,3.0,2.0,9.0,234.03,1,1
54809,0,11.0,Female,3.0,1,Married,7,0,2.0,2.0,1.0,154.73,0,1
54810,0,27.0,Female,4.0,1,Single,8,0,1.0,4.0,9.0,267.75,0,2
54811,0,17.0,Female,3.0,1,Married,6,0,2.0,3.0,3.0,180.62,0,1
54812,0,21.0,Female,3.0,1,Married,2,1,4.0,8.0,8.0,170.37,0,1
54813,0,11.0,Male,3.0,4,Single,3,1,1.0,2.0,10.0,201.42,1,2
54814,0,24.0,Male,4.0,5,Married,3,0,14.0,15.0,8.0,304.24,1,1
54815,0,13.0,Female,3.0,1,Married,10,0,2.0,2.0,5.0,177.04,0,1
54816,0,7.0,Male,3.0,4,Married,5,1,1.0,2.0,4.0,147.77,1,1
54817,1,1.0,Male,3.0,1,Single,3,1,1.0,2.0,2.0,152.95,1,2
54818,0,3.0,Female,4.0,1,Married,8,0,2.0,2.0,4.0,150.32,0,1
54819,0,18.0,Male,4.0,5,Married,3,1,6.0,8.0,2.0,150.59,1,1
54820,0,2.0,Male,4.0,1,Single,3,0,1.0,2.0,3.0,174.08,1,2
54821,1,21.0,Male,3.0,1,Married,11,1,2.0,2.0,1.0,148.8,1,1
54822,0,17.0,Female,3.0,4,Married,6,0,2.0,2.0,1.0,172.65,0,1
54823,1,1.0,Female,3.0,3,Single,3,0,2.0,2.0,3.0,145.44,0,2
54824,1,1.0,Female,4.0,1,Single,3,0,2.0,2.0,1.0,151.93,0,2
54825,0,10.0,Male,4.0,1,Married,2,1,3.0,5.0,12.0,190.86,1,1
54826,0,21.0,Female,4.0,1,Single,3,1,1.0,2.0,3.0,157.94,0,2
54827,1,1.0,Female,3.0,3,Married,2,1,2.0,2.0,3.0,166.71,0,1
54828,1,5.0,Female,3.0,1,Married,6,1,1.0,2.0,1.0,152.78,0,1
54829,0,2.0,Female,4.0,3,Married,7,0,1.0,3.0,3.0,148.77,0,1
54830,1,3.0,Male,4.0,5,Married,9,1,2.0,3.0,3.0,149.04,1,1
54831,0,1.0,Female,4.0,3,Single,3,0,1.0,2.0,1.0,148.18,0,2
54832,0,8.0,Male,3.0,4,Married,3,0,2.0,2.0,1.0,145.08,1,1
54833,0,16.0,Female,4.0,3,Single,9,0,2.0,2.0,4.0,187.44,0,2
54834,0,7.0,Male,4.0,5,Single,5,1,2.0,2.0,3.0,152.99,1,2
54835,0,31.0,Female,3.0,4,Married,4,1,2.0,2.0,3.0,230.52,0,1
54836,0,5.0,Male,3.0,3,Married,5,0,3.0,6.0,3.0,148.29,1,1
54837,0,9.0,Female,3.0,1,Married,3,1,1.0,2.0,8.0,165.14,0,1
54838,0,23.0,Female,3.0,4,Married,6,0,1.0,2.0,8.0,199.03,0,1
54839,0,22.0,Male,3.0,3,Married,6,0,2.0,2.0,1.0,147.59,1,1
54840,0,5.0,Female,3.0,3,Married,3,0,2.0,2.0,1.0,194.32,0,1
54841,0,10.0,Male,4.0,1,Single,4,0,2.0,2.0,2.0,171.78,1,2
54842,0,12.0,Female,4.0,5,Married,3,0,5.0,6.0,12.0,260.82,0,1
54843,0,6.0,Female,4.0,4,Married,8,0,1.0,2.0,3.0,148.32,0,1
54844,1,1.0,Male,3.0,4,Married,3,1,1.0,2.0,1.0,149.13,1,1
54845,0,14.0,Male,4.0,4,Married,4,0,1.0,2.0,3.0,222.05,1,1
54846,0,1.0,Male,3.0,5,Single,3,0,1.0,2.0,8.0,167.94,1,2
54847,0,15.0,Male,3.0,5,Single,4,1,2.0,3.0,18.0,172.21,1,2
54848,0,10.0,Male,4.0,3,Single,6,0,2.0,4.0,10.0,150.19,1,2
54849,1,1.0,Male,3.0,4,Single,3,1,2.0,2.0,1.0,146.21,1,2
54850,1,1.0,Male,3.0,5,Single,3,0,2.0,2.0,1.0,154.73,1,2
54851,0,5.0,Female,3.0,1,Married,2,1,7.0,9.0,6.0,183.55,0,1
54852,0,14.0,Male,3.0,4,Married,10,1,1.0,2.0,1.0,161.17,1,1
54853,0,6.0,Female,4.0,5,Married,3,0,2.0,7.0,4.0,192.25,0,1
54854,1,1.0,Male,3.0,1,Married,3,1,4.0,4.0,3.0,228.25,1,1
54855,0,7.0,Female,3.0,1,Single,2,0,2.0,2.0,5.0,194.49,0,2
54856,1,1.0,Male,3.0,3,Married,7,0,6.0,12.0,3.0,231.09,1,1
54857,0,19.0,Male,3.0,4,Married,3,0,2.0,2.0,9.0,169.47,1,1
54858,0,3.0,Female,3.0,1,Married,3,0,1.0,2.0,3.0,146.57,0,1
54859,0,9.0,Female,3.0,3,Married,3,0,2.0,2.0,1.0,171.01,0,1
54860,0,26.0,Male,4.0,1,Married,4,0,4.0,8.0,9.0,295.99,1,1
54861,1,21.0,Male,3.0,3,Single,6,0,1.0,2.0,1.0,149.79,1,2
54862,0,27.0,Male,3.0,3,Married,8,0,1.0,16.0,3.0,273.52,1,1
54863,0,4.0,Male,4.0,3,Married,7,0,3.0,8.0,8.0,197.64,1,1
54864,0,12.0,Female,3.0,1,Single,3,1,2.0,2.0,4.0,181.66,0,2
54865,0,9.0,Male,4.0,1,Married,8,0,1.0,2.0,9.0,203.23,1,1
54866,0,13.0,Male,3.0,3,Single,2,0,1.0,2.0,8.0,203.8,1,2
54867,1,4.0,Female,4.0,4,Single,6,1,2.0,2.0,1.0,256.94,0,2
54868,0,21.0,Male,4.0,3,Married,3,1,2.0,3.0,8.0,175.67,1,1
54869,0,10.0,Male,3.0,1,Married,6,0,2.0,2.0,8.0,175.79,1,1
54870,1,1.0,Male,3.0,5,Single,2,1,1.0,2.0,3.0,148.21,1,2
54871,0,7.0,Male,3.0,3,Single,3,0,6.0,7.0,1.0,299.44,1,2
54872,1,1.0,Female,4.0,5,Single,8,1,2.0,2.0,1.0,149.04,0,2
54873,0,7.0,Female,3.0,1,Single,5,0,2.0,2.0,3.0,159.52,0,2
54874,0,19.0,Female,4.0,1,Married,5,0,2.0,2.0,3.0,147.7,0,1
54875,0,24.0,Male,4.0,1,Married,11,0,1.0,2.0,4.0,298.99,1,1
54876,0,7.0,Female,3.0,4,Married,3,1,2.0,2.0,3.0,179.88,0,1
54877,0,15.0,Male,4.0,3,Married,4,0,1.0,2.0,12.0,319.19,1,1
54878,0,1.0,Female,3.0,4,Married,11,0,3.0,3.0,3.0,153.11,0,1
54879,0,19.0,Male,3.0,5,Married,3,1,2.0,2.0,9.0,161.33,1,1
54880,0,21.0,Female,3.0,1,Single,3,1,2.0,2.0,8.0,166.63,0,2
54881,1,1.0,Female,3.0,3,Married,6,1,1.0,2.0,2.0,146.32,0,1
54882,0,24.0,Male,4.0,3,Married,5,1,1.0,2.0,6.0,264.73,1,1
54883,0,12.0,Male,4.0,3,Married,2,0,1.0,2.0,3.0,151.84,1,1
54884,0,20.0,Male,4.0,3,Married,8,0,2.0,2.0,8.0,233.45,1,1
54885,0,1.0,Female,3.0,3,Married,3,0,1.0,4.0,3.0,168.77,0,1
54886,1,1.0,Male,3.0,4,Married,3,1,2.0,2.0,3.0,162.43,1,1
54887,0,5.0,Female,4.0,5,Married,3,0,2.0,2.0,4.0,166.48,0,1
54888,0,1.0,Male,4.0,1,Single,3,0,1.0,2.0,1.0,135.51,1,2
54889,0,28.0,Female,3.0,3,Married,10,0,1.0,2.0,9.0,232.39,0,1
54890,0,9.0,Female,3.0,3,Married,3,1,1.0,11.0,3.0,228.88,0,1
54891,0,4.0,Female,4.0,5,Married,2,1,1.0,2.0,8.0,239.16,0,1
54892,1,1.0,Female,4.0,5,Single,3,1,2.0,2.0,1.0,151.0,0,2
54893,1,1.0,Female,3.0,4,Single,2,0,1.0,2.0,3.0,149.22,0,2
54894,0,1.0,Male,3.0,1,Married,3,0,2.0,2.0,4.0,179.72,1,1
54895,0,1.0,Male,4.0,5,Married,3,0,1.0,2.0,2.0,149.51,1,1
54896,0,22.0,Male,4.0,3,Single,4,0,1.0,3.0,3.0,167.4,1,2
54897,0,22.0,Male,4.0,3,Single,9,0,2.0,2.0,9.0,234.99,1,2
54898,0,15.0,Female,3.0,3,Single,8,0,3.0,3.0,2.0,175.03,0,2
54899,0,13.0,Female,4.0,1,Married,3,0,10.0,2.0,9.0,252.42,0,1
54900,0,1.0,Female,3.0,1,Married,2,0,3.0,3.0,3.0,167.27,0,1
54901,0,9.0,Male,3.0,1,Married,3,0,1.0,2.0,3.0,164.17,1,1
54902,0,1.0,Male,3.0,3,Married,8,0,1.0,2.0,1.0,308.03,1,1
54903,0,24.0,Male,4.0,1,Married,6,0,2.0,2.0,1.0,148.8,1,1
54904,0,31.0,Female,4.0,1,Single,5,1,1.0,5.0,4.0,262.26,0,2
54905,1,1.0,Female,4.0,4,Married,7,0,2.0,2.0,1.0,172.77,0,1
54906,0,29.0,Male,4.0,4,Married,5,1,3.0,7.0,8.0,188.85,1,1
54907,0,15.0,Female,3.0,3,Married,3,0,6.0,6.0,11.0,324.73,0,1
54908,0,12.0,Male,3.0,1,Single,10,1,2.0,2.0,1.0,193.61,1,2
54909,1,1.0,Male,4.0,5,Single,10,0,2.0,3.0,3.0,174.69,1,2
54910,1,16.0,Female,3.0,1,Married,3,0,4.0,7.0,10.0,323.45,0,1
54911,0,18.0,Female,3.0,1,Married,5,1,5.0,2.0,12.0,258.2,0,1
54912,0,24.0,Female,4.0,3,Married,2,0,1.0,2.0,14.0,188.47,0,1
54913,1,1.0,Female,3.0,5,Single,3,0,4.0,16.0,15.0,152.43,0,2
54914,0,13.0,Female,3.0,5,Single,3,1,2.0,2.0,9.0,233.8,0,2
54915,0,7.0,Female,3.0,1,Single,2,0,1.0,3.0,3.0,148.42,0,2
54916,0,19.0,Female,3.0,1,Married,5,0,1.0,2.0,2.0,301.5,0,1
54917,0,6.0,Female,4.0,3,Single,11,0,7.0,8.0,8.0,165.25,0,2
54918,0,8.0,Male,4.0,1,Married,2,0,1.0,2.0,3.0,222.25,1,1
54919,0,31.0,Male,4.0,1,Married,5,1,2.0,2.0,5.0,244.04,1,1
54920,0,19.0,Male,3.0,4,Single,3,0,1.0,2.0,5.0,146.77,1,2
54921,0,27.0,Female,3.0,4,Married,4,0,6.0,7.0,13.0,200.25,0,1
54922,1,1.0,Male,3.0,3,Married,9,0,1.0,2.0,1.0,173.34,1,1
54923,1,1.0,Male,3.0,5,Married,8,1,1.0,2.0,3.0,145.42,1,1
54924,0,8.0,Female,3.0,3,Married,3,1,1.0,2.0,1.0,147.2,0,1
54925,0,2.0,Male,4.0,4,Married,3,0,1.0,2.0,1.0,135.52,1,1
54926,0,12.0,Male,3.0,3,Married,5,0,3.0,3.0,3.0,153.21,1,1
54927,0,24.0,Male,4.0,3,Married,4,1,5.0,8.0,8.0,317.37,1,1
54928,0,11.0,Female,3.0,4,Single,5,0,2.0,2.0,2.0,166.07,0,2
54929,0,14.0,Male,4.0,5,Married,3,0,4.0,8.0,6.0,208.96,1,1
54930,0,1.0,Female,4.0,3,Married,3,0,1.0,2.0,4.0,145.07,0,1
54931,0,20.0,Male,3.0,1,Married,11,0,2.0,3.0,3.0,321.27,1,1
54932,0,28.0,Female,3.0,3,Married,8,0,7.0,2.0,1.0,231.86,0,1
54933,0,30.0,Female,4.0,3,Married,4,0,2.0,2.0,4.0,154.42,0,1
54934,0,10.0,Female,3.0,1,Single,2,0,6.0,8.0,3.0,213.58,0,2
54935,0,29.0,Male,3.0,5,Single,9,0,3.0,7.0,3.0,292.56,1,2
54936,0,17.0,Male,4.0,1,Married,7,0,2.0,2.0,1.0,232.98,1,1
54937,1,1.0,Female,3.0,1,Single,3,1,2.0,2.0,3.0,148.23,0,2
54938,1,1.0,Female,3.0,5,Single,3,0,1.0,2.0,1.0,139.16,0,2
54939,0,20.0,Female,4.0,5,Married,10,1,2.0,2.0,8.0,171.15,0,1
54940,1,15.0,Male,3.0,3,Married,11,1,1.0,3.0,8.0,149.61,1,1
54941,1,1.0,Male,4.0,5,Single,3,0,2.0,2.0,3.0,212.22,1,2
54942,0,1.0,Male,3.0,5,Married,3,0,2.0,2.0,4.0,164.55,1,1
54943,0,4.0,Male,3.0,5,Married,2,0,1.0,2.0,3.0,224.57,1,1
54944,0,15.0,Female,3.0,3,Married,3,0,1.0,2.0,9.0,158.76,0,1
54945,0,12.0,Female,4.0,3,Married,2,0,2.0,2.0,3.0,213.23,0,1
54946,0,14.0,Male,4.0,1,Married,6,0,4.0,12.0,3.0,228.22,1,1
54947,0,1.0,Male,3.0,3,Married,3,0,2.0,2.0,3.0,171.21,1,1
54948,0,29.0,Male,4.0,4,Married,5,0,1.0,2.0,3.0,234.76,1,1
54949,0,2.0,Female,3.0,3,Single,5,0,1.0,2.0,8.0,161.6,0,2
54950,1,8.0,Male,4.0,5,Married,11,0,3.0,4.0,3.0,229.82,1,1
54951,0,7.0,Male,3.0,1,Married,6,0,2.0,2.0,3.0,196.19,1,1
54952,1,1.0,Male,3.0,5,Single,2,1,3.0,5.0,3.0,220.82,1,2
54953,1,1.0,Female,3.0,3,Single,3,0,3.0,4.0,9.0,170.08,0,2
54954,0,2.0,Male,3.0,3,Married,3,0,1.0,3.0,3.0,147.07,1,1
54955,0,8.0,Male,3.0,1,Single,2,0,2.0,2.0,5.0,202.56,1,2
54956,0,11.0,Female,3.0,1,Married,4,1,2.0,2.0,1.0,191.94,0,1
54957,1,1.0,Male,3.0,1,Married,3,1,5.0,6.0,7.0,161.91,1,1
54958,1,1.0,Male,3.0,3,Married,3,0,2.0,2.0,1.0,148.77,1,1
54959,1,1.0,Male,3.0,4,Single,6,1,2.0,3.0,3.0,148.13,1,2
54960,0,16.0,Male,3.0,5,Married,2,0,6.0,14.0,8.0,301.65,1,1
54961,1,1.0,Male,3.0,4,Married,3,0,2.0,2.0,1.0,150.96,1,1
54962,1,14.0,Male,3.0,3,Single,5,1,2.0,2.0,1.0,172.28,1,2
54963,0,7.0,Female,2.0,4,Married,2,0,1.0,2.0,3.0,168.02,0,1
54964,0,8.0,Male,3.0,1,Married,5,0,1.0,2.0,1.0,154.79,1,1
54965,0,22.0,Male,3.0,1,Single,4,0,1.0,3.0,2.0,293.85,1,2
54966,0,19.0,Female,4.0,3,Married,3,0,5.0,5.0,13.0,180.93,0,1
54967,0,26.0,Male,3.0,4,Single,9,0,3.0,5.0,3.0,229.45,1,2
54968,0,12.0,Male,4.0,3,Married,2,1,2.0,3.0,3.0,212.4,1,1
54969,0,3.0,Female,4.0,1,Married,6,0,2.0,2.0,8.0,150.14,0,1
54970,0,2.0,Female,4.0,4,Married,2,0,1.0,2.0,8.0,201.55,0,1
