CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded,recency_risk,order_rate,low_order_flag,cashback_per_month,coupon_usage_rate,low_engagement,dissatisfied,engagement_score,churn_risk_score
54460,0,25.0,Male,3.0,4,Married,7,0,1.0,2.0,3.0,179.82,1,1,0,0.07692307692307693,1,6.916153846153846,0.3333333333333333,0,0,2.8000000000000003,0.25
54461,0,15.0,Male,3.0,4,Single,3,0,1.0,2.0,5.0,285.15,1,2,0,0.125,1,17.821875,0.3333333333333333,0,0,2.4,0.25
54462,0,1.0,Female,4.0,3,Single,3,0,1.0,2.0,1.0,137.0,0,2,0,1.0,1,68.5,0.3333333333333333,0,0,2.8000000000000003,0.25
54463,0,2.0,Male,4.0,5,Single,2,0,1.0,2.0,8.0,181.61,1,2,0,0.6666666666666666,1,60.53666666666667,0.3333333333333333,0,0,2.7000000000000006,0.25
54464,0,5.0,Male,4.0,1,Married,6,0,4.0,8.0,8.0,194.29,1,1,0,1.3333333333333333,0,32.38166666666667,0.4444444444444444,0,1,5.800000000000001,0.2
54465,0,13.0,Male,3.0,1,Married,2,0,2.0,4.0,3.0,221.13,1,1,0,0.2857142857142857,0,15.795,0.4,0,1,3.2000000000000006,0.2
54466,0,10.0,Female,3.0,4,Married,9,0,2.0,2.0,9.0,181.74,0,1,0,0.18181818181818182,1,16.521818181818183,0.6666666666666666,0,0,3.1,0.25
54467,0,6.0,Male,4.0,3,Married,3,0,4.0,5.0,9.0,179.84,1,1,0,0.7142857142857143,0,25.69142857142857,0.6666666666666666,0,0,4.300000000000001,0.0
54468,0,12.0,Female,3.0,4,Married,5,0,1.0,2.0,2.0,245.61,0,1,0,0.15384615384615385,1,18.893076923076926,0.3333333333333333,0,0,2.6,0.25
54469,0,31.0,Male,3.0,3,Married,4,1,2.0,2.0,3.0,181.6,1,1,0,0.0625,1,5.675,0.6666666666666666,0,1,2.6,0.45
54470,0,5.0,Male,3.0,1,Married,2,1,2.0,2.0,4.0,173.21,1,1,0,0.3333333333333333,1,28.868333333333336,0.6666666666666666,0,1,2.4000000000000004,0.45
54471,0,5.0,Male,4.0,5,Married,5,0,1.0,2.0,1.0,189.1,1,1,0,0.3333333333333333,1,31.516666666666666,0.3333333333333333,0,0,3.0000000000000004,0.25
54472,0,19.0,Male,4.0,5,Married,3,0,3.0,10.0,12.0,177.1,1,1,1,0.5,0,8.855,0.2727272727272727,0,0,6.199999999999999,0.3
54473,0,5.0,Male,3.0,1,Married,2,1,3.0,3.0,3.0,151.95,1,1,0,0.5,0,25.325,0.75,0,1,2.9000000000000004,0.2
54474,0,7.0,Female,4.0,4,Married,8,0,8.0,2.0,9.0,243.78,0,1,0,0.25,1,30.4725,2.6666666666666665,0,0,4.0,0.25
54475,0,1.0,Male,4.0,5,Married,3,1,2.0,12.0,11.0,295.68,1,1,1,6.0,0,147.84,0.15384615384615385,0,1,6.9,0.5
54476,0,17.0,Female,3.0,1,Single,2,0,1.0,2.0,8.0,149.55,0,2,0,0.1111111111111111,1,8.308333333333334,0.3333333333333333,0,1,2.3000000000000003,0.45
54477,0,23.0,Female,3.0,3,Single,9,1,1.0,2.0,8.0,264.64,0,2,0,0.08333333333333333,1,11.026666666666666,0.3333333333333333,0,1,3.0,0.45
54478,1,16.0,Male,3.0,4,Married,4,0,8.0,8.0,8.0,174.41,1,1,0,0.47058823529411764,0,10.259411764705883,0.8888888888888888,0,0,5.6000000000000005,0.0
54479,0,1.0,Female,3.0,4,Single,3,1,1.0,2.0,3.0,149.78,0,2,0,1.0,1,74.89,0.3333333333333333,0,1,2.4,0.45
54480,0,6.0,Female,4.0,4,Married,3,1,12.0,12.0,10.0,177.28,0,1,0,1.7142857142857142,0,25.325714285714287,0.9230769230769231,0,1,7.9,0.2
54481,0,1.0,Male,4.0,3,Single,3,1,1.0,2.0,5.0,169.78,1,2,0,1.0,1,84.89,0.3333333333333333,0,1,2.8000000000000003,0.45
54482,0,5.0,Male,4.0,1,Married,6,0,1.0,2.0,8.0,200.47,1,1,0,0.3333333333333333,1,33.41166666666667,0.3333333333333333,0,1,3.1000000000000005,0.45
54483,0,6.0,Female,4.0,1,Single,9,0,1.0,2.0,8.0,175.55,0,2,0,0.2857142857142857,1,25.07857142857143,0.3333333333333333,0,1,3.4000000000000004,0.45
54484,1,1.0,Male,3.0,1,Married,7,1,2.0,3.0,3.0,159.64,1,1,0,1.5,0,79.82,0.5,0,1,3.3000000000000007,0.2
54485,0,4.0,Female,4.0,1,Married,3,0,2.0,2.0,10.0,182.75,0,1,0,0.4,1,36.55,0.6666666666666666,0,1,2.9000000000000004,0.45
54486,0,5.0,Female,3.0,3,Married,3,0,8.0,9.0,3.0,214.43,0,1,0,1.5,0,35.73833333333334,0.8,0,0,5.9,0.0
54487,0,13.0,Male,3.0,1,Married,3,0,7.0,14.0,4.0,317.72,1,1,0,1.0,0,22.694285714285716,0.4666666666666667,0,1,7.800000000000001,0.2
54488,1,3.0,Female,3.0,3,Married,6,1,2.0,2.0,1.0,177.38,0,1,0,0.5,1,44.345,0.6666666666666666,0,1,2.8000000000000003,0.45
54489,0,7.0,Male,3.0,1,Single,5,0,2.0,2.0,2.0,171.82,1,2,0,0.25,1,21.4775,0.6666666666666666,0,1,2.7,0.45
54490,0,21.0,Male,3.0,3,Married,6,0,2.0,2.0,2.0,308.0,1,1,0,0.09090909090909091,1,14.0,0.6666666666666666,0,0,2.8000000000000003,0.25
54491,0,17.0,Female,3.0,3,Married,3,0,2.0,2.0,1.0,177.57,0,1,0,0.1111111111111111,1,9.865,0.6666666666666666,0,0,2.5,0.25
54492,0,1.0,Male,4.0,4,Married,2,1,1.0,2.0,5.0,188.49,1,1,0,1.0,1,94.245,0.3333333333333333,0,1,2.7000000000000006,0.45
54493,0,28.0,Female,3.0,3,Single,5,0,1.0,2.0,4.0,173.69,0,2,0,0.06896551724137931,1,5.989310344827586,0.3333333333333333,0,0,2.6,0.25
54494,0,17.0,Female,3.0,5,Married,10,0,2.0,2.0,3.0,224.85,0,1,0,0.1111111111111111,1,12.491666666666667,0.6666666666666666,0,0,3.2,0.25
54495,0,19.0,Male,4.0,1,Married,11,0,9.0,10.0,9.0,161.97,1,1,0,0.5,0,8.0985,0.8181818181818182,0,1,7.6,0.2
54496,0,14.0,Male,3.0,1,Married,4,1,2.0,2.0,3.0,199.57,1,1,0,0.13333333333333333,1,13.304666666666666,0.6666666666666666,0,1,2.6,0.45
54497,1,1.0,Male,4.0,5,Married,3,1,1.0,2.0,8.0,146.19,1,1,0,1.0,1,73.095,0.3333333333333333,0,1,2.8000000000000003,0.45
54498,0,3.0,Male,2.0,1,Single,2,0,2.0,3.0,3.0,164.83,1,2,0,0.75,0,41.2075,0.5,0,1,2.4000000000000004,0.2
54499,0,4.0,Female,2.0,3,Married,3,0,2.0,2.0,3.0,186.18,0,1,0,0.4,1,37.236000000000004,0.6666666666666666,0,0,2.1,0.25
54500,0,1.0,Female,3.0,4,Married,3,0,1.0,2.0,8.0,187.14,0,1,0,1.0,1,93.57,0.3333333333333333,0,0,2.4,0.25
54501,0,11.0,Male,4.0,1,Married,9,0,2.0,2.0,5.0,188.47,1,1,0,0.16666666666666666,1,15.705833333333333,0.6666666666666666,0,1,3.5000000000000004,0.45
54502,0,12.0,Male,4.0,1,Married,2,1,3.0,2.0,10.0,240.1,1,1,0,0.15384615384615385,1,18.46923076923077,1.0,0,1,2.9000000000000004,0.45
54503,0,5.0,Female,3.0,1,Single,3,1,5.0,5.0,11.0,196.43,0,2,1,0.8333333333333334,0,32.73833333333334,0.8333333333333334,0,1,4.0,0.5
54504,0,3.0,Female,3.0,4,Married,3,1,2.0,2.0,8.0,207.68,0,1,0,0.5,1,51.92,0.6666666666666666,0,1,2.5,0.45
54505,0,9.0,Male,4.0,4,Single,2,0,2.0,2.0,14.0,205.95,1,2,1,0.2,1,20.595,0.6666666666666666,0,0,2.8000000000000007,0.55
54506,0,1.0,Male,3.0,1,Married,3,0,1.0,2.0,3.0,154.04,1,1,0,1.0,1,77.02,0.3333333333333333,0,1,2.4,0.45
54507,0,15.0,Male,4.0,4,Single,8,1,2.0,2.0,3.0,185.32,1,2,0,0.125,1,11.5825,0.6666666666666666,0,1,3.4000000000000004,0.45
54508,0,21.0,Male,4.0,3,Single,5,0,1.0,2.0,1.0,154.76,1,2,0,0.09090909090909091,1,7.034545454545454,0.3333333333333333,0,0,3.0000000000000004,0.25
54509,0,16.0,Female,3.0,1,Single,4,0,1.0,2.0,1.0,284.92,0,2,0,0.11764705882352941,1,16.76,0.3333333333333333,0,1,2.5,0.45
54510,0,3.0,Male,4.0,3,Married,3,0,2.0,2.0,3.0,171.49,1,1,0,0.5,1,42.8725,0.6666666666666666,0,0,2.9000000000000004,0.25
54511,0,16.0,Male,3.0,3,Married,2,1,2.0,2.0,1.0,151.96,1,1,0,0.11764705882352941,1,8.938823529411765,0.6666666666666666,0,1,2.4000000000000004,0.45
54512,0,6.0,Female,4.0,4,Married,3,0,1.0,2.0,8.0,148.7,0,1,0,0.2857142857142857,1,21.24285714285714,0.3333333333333333,0,0,2.8000000000000003,0.25
54513,0,22.0,Female,4.0,3,Married,5,0,1.0,2.0,1.0,250.04,0,1,0,0.08695652173913043,1,10.871304347826086,0.3333333333333333,0,0,3.0000000000000004,0.25
54514,0,11.0,Male,3.0,5,Married,6,1,7.0,7.0,8.0,184.74,1,1,0,0.5833333333333334,0,15.395000000000001,0.875,0,1,5.3,0.2
54515,0,4.0,Female,3.0,3,Married,9,1,3.0,3.0,3.0,172.36,0,1,0,0.6,0,34.472,0.75,0,1,3.6000000000000005,0.2
54516,0,1.0,Male,3.0,3,Married,3,0,1.0,8.0,8.0,177.96,1,1,0,4.0,0,88.98,0.1111111111111111,0,0,4.8,0.0
54517,0,16.0,Male,4.0,1,Single,5,0,2.0,2.0,1.0,192.81,1,2,0,0.11764705882352941,1,11.341764705882353,0.6666666666666666,0,1,3.1000000000000005,0.45
54518,1,1.0,Female,4.0,4,Single,3,1,2.0,2.0,3.0,146.74,0,2,0,1.0,1,73.37,0.6666666666666666,0,1,2.9000000000000004,0.45
54519,0,10.0,Female,3.0,1,Single,6,0,2.0,2.0,1.0,191.53,0,2,0,0.18181818181818182,1,17.41181818181818,0.6666666666666666,0,1,2.8000000000000003,0.45
54520,0,10.0,Male,3.0,1,Married,6,0,1.0,2.0,3.0,221.99,1,1,0,0.18181818181818182,1,20.180909090909093,0.3333333333333333,0,1,2.7,0.45
54521,0,31.0,Male,3.0,3,Married,4,0,1.0,2.0,3.0,192.55,1,1,0,0.0625,1,6.0171875,0.3333333333333333,0,0,2.5,0.25
54522,0,14.0,Female,3.0,3,Married,5,1,1.0,2.0,8.0,147.13,0,1,0,0.13333333333333333,1,9.808666666666666,0.3333333333333333,0,1,2.6,0.45
54523,0,1.0,Male,3.0,1,Single,3,0,3.0,3.0,3.0,151.1,1,2,0,1.5,0,75.55,0.75,0,1,3.0,0.2
54524,1,1.0,Female,3.0,3,Single,3,1,1.0,2.0,1.0,153.51,0,2,0,1.0,1,76.755,0.3333333333333333,0,1,2.4,0.45
54525,0,11.0,Female,4.0,5,Married,8,0,2.0,2.0,4.0,159.52,0,1,0,0.16666666666666666,1,13.293333333333335,0.6666666666666666,0,0,3.4000000000000004,0.25
54526,0,20.0,Female,2.0,3,Married,4,0,2.0,2.0,1.0,177.58,0,1,0,0.09523809523809523,1,8.456190476190477,0.6666666666666666,0,0,2.2,0.25
54527,1,5.0,Male,3.0,4,Single,3,0,5.0,8.0,3.0,218.55,1,2,0,1.3333333333333333,0,36.425000000000004,0.5555555555555556,0,0,5.2,0.0
54528,0,24.0,Male,4.0,1,Single,8,0,2.0,2.0,3.0,229.96,1,2,0,0.08,1,9.1984,0.6666666666666666,0,1,3.4000000000000004,0.45
54529,1,4.0,Male,4.0,3,Married,4,1,2.0,2.0,1.0,188.8,1,1,0,0.4,1,37.760000000000005,0.6666666666666666,0,1,3.0000000000000004,0.45
54530,0,5.0,Male,3.0,4,Single,2,1,3.0,3.0,3.0,151.57,1,2,0,0.5,0,25.261666666666667,0.75,0,1,2.9000000000000004,0.2
54531,1,1.0,Female,3.0,4,Single,3,0,1.0,2.0,1.0,152.16,0,2,0,1.0,1,76.08,0.3333333333333333,0,0,2.4,0.25
54532,0,3.0,Male,3.0,1,Single,11,0,1.0,2.0,3.0,147.01,1,2,0,0.5,1,36.7525,0.3333333333333333,0,1,3.2,0.45
54533,0,9.0,Male,4.0,4,Single,11,0,1.0,2.0,1.0,190.4,1,2,0,0.2,1,19.04,0.3333333333333333,0,0,3.6000000000000005,0.25
54534,0,1.0,Male,3.0,4,Married,3,0,1.0,2.0,5.0,163.16,1,1,0,1.0,1,81.58,0.3333333333333333,0,0,2.4,0.25
54535,0,2.0,Male,4.0,1,Single,3,0,2.0,2.0,8.0,177.53,1,2,0,0.6666666666666666,1,59.17666666666667,0.6666666666666666,0,1,2.9000000000000004,0.45
54536,0,23.0,Male,3.0,3,Single,10,0,2.0,2.0,1.0,234.65,1,2,0,0.08333333333333333,1,9.777083333333334,0.6666666666666666,0,0,3.2,0.25
54537,0,25.0,Female,3.0,1,Married,6,0,2.0,2.0,8.0,174.36,0,1,0,0.07692307692307693,1,6.706153846153847,0.6666666666666666,0,1,2.8000000000000003,0.45
54538,0,10.0,Female,4.0,3,Married,6,0,3.0,3.0,3.0,150.43,0,1,0,0.2727272727272727,0,13.675454545454546,0.75,0,0,3.7,0.0
54539,1,1.0,Male,4.0,1,Single,10,1,1.0,2.0,5.0,178.04,1,2,0,1.0,1,89.02,0.3333333333333333,0,1,3.5000000000000004,0.45
54540,0,29.0,Female,4.0,1,Single,4,1,1.0,2.0,3.0,291.59,0,2,0,0.06666666666666667,1,9.719666666666665,0.3333333333333333,0,1,2.9000000000000004,0.45
54541,0,1.0,Female,4.0,3,Married,3,1,1.0,2.0,4.0,167.6,0,1,0,1.0,1,83.8,0.3333333333333333,0,1,2.8000000000000003,0.45
54542,0,4.0,Male,4.0,4,Married,3,0,2.0,2.0,1.0,149.76,1,1,0,0.4,1,29.951999999999998,0.6666666666666666,0,0,2.9000000000000004,0.25
54543,1,1.0,Male,4.0,5,Single,2,0,1.0,2.0,5.0,156.02,1,2,0,1.0,1,78.01,0.3333333333333333,0,0,2.7000000000000006,0.25
54544,0,1.0,Female,3.0,4,Married,3,0,2.0,2.0,3.0,147.44,0,1,0,1.0,1,73.72,0.6666666666666666,0,0,2.5,0.25
54545,0,10.0,Male,4.0,3,Married,3,0,9.0,10.0,1.0,200.96,1,1,0,0.9090909090909091,0,18.26909090909091,0.8181818181818182,0,0,6.8,0.0
54546,1,1.0,Male,3.0,1,Single,11,1,2.0,2.0,1.0,147.85,1,2,0,1.0,1,73.925,0.6666666666666666,0,1,3.3000000000000003,0.45
54547,0,11.0,Female,4.0,5,Married,3,0,11.0,13.0,18.0,155.34,0,1,1,1.0833333333333333,0,12.945,0.7857142857142857,0,0,8.200000000000001,0.3
54548,0,14.0,Female,3.0,4,Married,9,0,1.0,2.0,4.0,182.15,0,1,0,0.13333333333333333,1,12.143333333333334,0.3333333333333333,0,0,3.0,0.25
54549,0,16.0,Female,4.0,5,Married,5,0,1.0,2.0,3.0,150.76,0,1,0,0.11764705882352941,1,8.868235294117646,0.3333333333333333,0,0,3.0000000000000004,0.25
54550,0,11.0,Male,3.0,4,Single,4,1,1.0,2.0,2.0,166.97,1,2,0,0.16666666666666666,1,13.914166666666667,0.3333333333333333,0,1,2.5,0.45
54551,0,17.0,Male,3.0,4,Married,3,0,1.0,4.0,10.0,268.36,1,1,0,0.2222222222222222,0,14.908888888888889,0.2,0,0,3.2000000000000006,0.0
54552,0,14.0,Female,4.0,3,Married,8,0,2.0,2.0,1.0,159.48,0,1,0,0.13333333333333333,1,10.632,0.6666666666666666,0,0,3.4000000000000004,0.25
54553,0,28.0,Male,3.0,5,Married,6,0,2.0,2.0,3.0,319.06,1,1,0,0.06896551724137931,1,11.00206896551724,0.6666666666666666,0,0,2.8000000000000003,0.25
54554,0,8.0,Female,4.0,3,Married,11,0,1.0,2.0,3.0,190.38,0,1,0,0.2222222222222222,1,21.153333333333332,0.3333333333333333,0,0,3.6000000000000005,0.25
54555,0,5.0,Female,3.0,5,Married,3,0,4.0,4.0,13.0,168.06,0,1,1,0.6666666666666666,0,28.01,0.8,0,0,3.5000000000000004,0.3
54556,0,17.0,Male,4.0,1,Married,9,0,2.0,2.0,3.0,147.58,1,1,0,0.1111111111111111,1,8.19888888888889,0.6666666666666666,0,1,3.5000000000000004,0.45
54557,0,17.0,Female,4.0,3,Married,6,1,2.0,2.0,3.0,170.22,0,1,0,0.1111111111111111,1,9.456666666666667,0.6666666666666666,0,1,3.2000000000000006,0.45
54558,0,1.0,Female,4.0,1,Single,3,1,1.0,2.0,4.0,169.87,0,2,0,1.0,1,84.935,0.3333333333333333,0,1,2.8000000000000003,0.45
54559,0,11.0,Female,4.0,3,Married,5,1,5.0,11.0,8.0,169.49,0,1,0,0.9166666666666666,0,14.124166666666667,0.4166666666666667,0,1,7.0,0.2
54560,0,5.0,Male,4.0,5,Married,3,0,4.0,4.0,3.0,147.18,1,1,0,0.6666666666666666,0,24.53,0.8,0,0,3.9,0.0
54561,0,13.0,Male,3.0,3,Married,3,1,1.0,2.0,7.0,316.97,1,1,0,0.14285714285714285,1,22.64071428571429,0.3333333333333333,0,1,2.4,0.45
54562,0,30.0,Female,3.0,5,Married,11,0,7.0,2.0,8.0,257.12,0,1,0,0.06451612903225806,1,8.294193548387097,2.3333333333333335,0,0,3.8000000000000003,0.25
54563,0,4.0,Female,3.0,3,Single,2,0,4.0,5.0,5.0,190.77,0,2,0,1.0,0,38.154,0.6666666666666666,0,0,3.8000000000000003,0.0
54564,0,15.0,Male,3.0,5,Married,3,0,2.0,2.0,8.0,208.92,1,1,0,0.125,1,13.0575,0.6666666666666666,0,0,2.5,0.25
54565,0,2.0,Male,4.0,5,Married,3,0,1.0,2.0,9.0,170.58,1,1,0,0.6666666666666666,1,56.86000000000001,0.3333333333333333,0,0,2.8000000000000003,0.25
54566,1,1.0,Male,4.0,5,Married,7,0,2.0,2.0,3.0,165.31,1,1,0,1.0,1,82.655,0.6666666666666666,0,0,3.3000000000000007,0.25
54567,0,26.0,Male,3.0,3,Married,4,1,2.0,2.0,5.0,204.69,1,1,0,0.07407407407407407,1,7.581111111111111,0.6666666666666666,0,1,2.6,0.45
54568,0,19.0,Male,4.0,1,Married,5,0,1.0,2.0,3.0,151.54,1,1,0,0.1,1,7.577,0.3333333333333333,0,1,3.0000000000000004,0.45
54569,0,26.0,Female,2.0,1,Married,4,0,1.0,2.0,5.0,290.55,0,1,0,0.07407407407407407,1,10.761111111111111,0.3333333333333333,0,1,2.1,0.45
54570,0,16.0,Female,4.0,3,Married,4,0,2.0,2.0,3.0,170.56,0,1,0,0.11764705882352941,1,10.032941176470588,0.6666666666666666,0,0,3.0000000000000004,0.25
54571,0,4.0,Female,3.0,1,Single,4,0,2.0,2.0,3.0,185.91,0,2,0,0.4,1,37.182,0.6666666666666666,0,1,2.6,0.45
54572,0,31.0,Female,3.0,5,Married,7,0,2.0,12.0,11.0,320.66,0,1,1,0.375,0,10.020625,0.15384615384615385,0,0,6.900000000000001,0.3
54573,0,20.0,Female,3.0,3,Married,4,0,2.0,2.0,9.0,173.1,0,1,0,0.09523809523809523,1,8.242857142857142,0.6666666666666666,0,0,2.6,0.25
54574,0,16.0,Female,3.0,1,Married,2,0,1.0,2.0,5.0,170.23,0,1,0,0.11764705882352941,1,10.013529411764706,0.3333333333333333,0,1,2.3000000000000003,0.45
54575,1,1.0,Female,4.0,4,Single,3,1,1.0,2.0,5.0,157.02,0,2,0,1.0,1,78.51,0.3333333333333333,0,1,2.8000000000000003,0.45
54576,1,1.0,Female,3.0,3,Married,2,0,1.0,2.0,1.0,148.51,0,1,0,1.0,1,74.255,0.3333333333333333,0,0,2.3000000000000003,0.25
54577,0,12.0,Male,3.0,1,Married,3,1,2.0,2.0,1.0,142.02,1,1,0,0.15384615384615385,1,10.924615384615386,0.6666666666666666,0,1,2.5,0.45
54578,0,14.0,Female,4.0,3,Married,2,0,2.0,2.0,13.0,305.41,0,1,1,0.13333333333333333,1,20.360666666666667,0.6666666666666666,0,0,2.8000000000000007,0.55
54579,0,1.0,Female,3.0,1,Married,3,0,1.0,2.0,3.0,153.86,0,1,0,1.0,1,76.93,0.3333333333333333,0,1,2.4,0.45
54580,0,4.0,Male,3.0,1,Married,6,0,2.0,2.0,5.0,145.97,1,1,0,0.4,1,29.194,0.6666666666666666,0,1,2.8000000000000003,0.45
54581,0,3.0,Male,4.0,3,Married,3,0,1.0,2.0,8.0,244.35,1,1,0,0.5,1,61.0875,0.3333333333333333,0,0,2.8000000000000003,0.25
54582,1,1.0,Female,4.0,4,Married,7,0,2.0,2.0,2.0,150.46,0,1,0,1.0,1,75.23,0.6666666666666666,0,0,3.3000000000000007,0.25
54583,1,1.0,Male,3.0,1,Single,3,0,1.0,2.0,1.0,150.64,1,2,0,1.0,1,75.32,0.3333333333333333,0,1,2.4,0.45
54584,0,4.0,Female,4.0,5,Married,2,0,4.0,8.0,9.0,209.12,0,1,0,1.6,0,41.824,0.4444444444444444,0,0,5.400000000000001,0.0
54585,0,31.0,Male,3.0,1,Married,5,0,1.0,2.0,1.0,266.18,1,1,0,0.0625,1,8.318125,0.3333333333333333,0,1,2.6,0.45
54586,0,24.0,Male,3.0,3,Married,2,0,16.0,16.0,8.0,295.46,1,1,0,0.64,0,11.818399999999999,0.9411764705882353,0,0,9.4,0.0
54587,0,4.0,Female,3.0,1,Single,2,0,2.0,7.0,8.0,150.64,0,2,0,1.4,0,30.127999999999997,0.25,0,1,4.4,0.2
54588,0,31.0,Female,4.0,5,Married,6,0,4.0,14.0,3.0,227.66,0,1,0,0.4375,0,7.114375,0.26666666666666666,0,0,8.200000000000001,0.0
54589,0,21.0,Female,4.0,1,Married,7,0,1.0,2.0,5.0,175.7,0,1,0,0.09090909090909091,1,7.986363636363635,0.3333333333333333,0,1,3.2000000000000006,0.45
54590,0,20.0,Male,3.0,3,Married,8,0,2.0,2.0,2.0,303.61,1,1,0,0.09523809523809523,1,14.457619047619048,0.6666666666666666,0,0,3.0,0.25
54591,0,9.0,Male,3.0,3,Single,2,0,2.0,5.0,4.0,167.3,1,2,0,0.5,0,16.73,0.3333333333333333,0,0,3.6000000000000005,0.0
54592,0,28.0,Female,3.0,3,Single,9,0,1.0,2.0,1.0,162.8,0,2,0,0.06896551724137931,1,5.613793103448276,0.3333333333333333,0,0,3.0,0.25
54593,0,8.0,Male,4.0,3,Married,5,0,4.0,6.0,8.0,152.68,1,1,0,0.6666666666666666,0,16.964444444444446,0.5714285714285714,0,0,4.9,0.0
54594,0,6.0,Female,4.0,1,Married,4,1,1.0,2.0,3.0,215.71,0,1,0,0.2857142857142857,1,30.815714285714286,0.3333333333333333,0,1,2.9000000000000004,0.45
54595,0,5.0,Male,3.0,4,Married,3,0,1.0,2.0,9.0,231.48,1,1,0,0.3333333333333333,1,38.58,0.3333333333333333,0,0,2.4,0.25
54596,1,1.0,Male,3.0,3,Married,9,1,1.0,8.0,8.0,261.1,1,1,0,4.0,0,130.55,0.1111111111111111,0,1,5.4,0.2
54597,1,1.0,Male,3.0,1,Married,9,0,1.0,2.0,4.0,159.08,1,1,0,1.0,1,79.54,0.3333333333333333,0,1,3.0,0.45
54598,0,4.0,Male,3.0,4,Single,2,0,1.0,2.0,3.0,154.83,1,2,0,0.4,1,30.966,0.3333333333333333,0,0,2.3000000000000003,0.25
54599,0,9.0,Male,4.0,3,Married,6,1,1.0,2.0,1.0,201.32,1,1,0,0.2,1,20.131999999999998,0.3333333333333333,0,1,3.1000000000000005,0.45
54600,1,1.0,Male,4.0,3,Married,5,0,2.0,2.0,3.0,223.24,1,1,0,1.0,1,111.62,0.6666666666666666,0,0,3.1000000000000005,0.25
54601,1,1.0,Female,3.0,5,Married,11,1,2.0,2.0,3.0,224.5,0,1,0,1.0,1,112.25,0.6666666666666666,0,1,3.3000000000000003,0.45
54602,0,16.0,Male,4.0,3,Married,6,0,1.0,3.0,1.0,145.93,1,1,0,0.17647058823529413,0,8.584117647058823,0.25,0,0,3.5000000000000004,0.0
54603,0,10.0,Male,3.0,1,Single,3,0,9.0,10.0,3.0,224.8,1,2,0,0.9090909090909091,0,20.436363636363637,0.8181818181818182,0,1,6.4,0.2
54604,1,1.0,Male,4.0,3,Single,7,0,1.0,2.0,3.0,163.94,1,2,0,1.0,1,81.97,0.3333333333333333,0,0,3.2000000000000006,0.25
54605,0,22.0,Female,3.0,1,Married,4,0,7.0,7.0,8.0,165.51,0,1,0,0.30434782608695654,0,7.1960869565217385,0.875,0,1,5.1000000000000005,0.2
54606,0,29.0,Female,3.0,4,Single,5,0,2.0,8.0,9.0,293.35,0,2,0,0.26666666666666666,0,9.778333333333334,0.2222222222222222,0,0,5.1000000000000005,0.0
54607,0,15.0,Male,3.0,1,Single,9,0,1.0,2.0,11.0,187.3,1,2,1,0.125,1,11.70625,0.3333333333333333,0,1,3.0,0.75
54608,0,9.0,Male,3.0,3,Married,11,0,1.0,7.0,10.0,172.17,1,1,0,0.7,0,17.217,0.125,0,0,5.199999999999999,0.0
54609,0,14.0,Female,4.0,3,Single,9,0,5.0,2.0,14.0,257.37,0,2,1,0.13333333333333333,1,17.158,1.6666666666666667,0,0,3.8000000000000003,0.55
54610,0,13.0,Female,3.0,3,Married,3,0,2.0,2.0,8.0,162.55,0,1,0,0.14285714285714285,1,11.610714285714286,0.6666666666666666,0,0,2.5,0.25
54611,0,5.0,Male,4.0,1,Single,6,1,2.0,2.0,6.0,190.82,1,2,0,0.3333333333333333,1,31.80333333333333,0.6666666666666666,0,1,3.2000000000000006,0.45
54612,0,16.0,Male,3.0,5,Married,3,1,6.0,6.0,9.0,199.06,1,1,0,0.35294117647058826,0,11.709411764705882,0.8571428571428571,0,1,4.5,0.2
54613,0,19.0,Male,4.0,4,Married,2,0,4.0,4.0,8.0,173.05,1,1,0,0.2,0,8.6525,0.8,0,0,3.8000000000000003,0.0
54614,1,1.0,Female,3.0,3,Married,2,1,1.0,2.0,1.0,152.41,0,1,0,1.0,1,76.205,0.3333333333333333,0,1,2.3000000000000003,0.45
54615,0,3.0,Male,3.0,1,Married,6,0,2.0,2.0,3.0,167.62,1,1,0,0.5,1,41.905,0.6666666666666666,0,1,2.8000000000000003,0.45
54616,0,7.0,Female,4.0,3,Married,6,0,1.0,2.0,6.0,286.84,0,1,0,0.25,1,35.855,0.3333333333333333,0,0,3.1000000000000005,0.25
54617,0,5.0,Male,3.0,1,Married,11,0,2.0,2.0,2.0,240.57,1,1,0,0.3333333333333333,1,40.095,0.6666666666666666,0,1,3.3000000000000003,0.45
54618,1,1.0,Male,4.0,4,Single,3,1,2.0,2.0,1.0,143.78,1,2,0,1.0,1,71.89,0.6666666666666666,0,1,2.9000000000000004,0.45
54619,0,14.0,Male,3.0,5,Married,5,0,1.0,2.0,2.0,234.32,1,1,0,0.13333333333333333,1,15.621333333333332,0.3333333333333333,0,0,2.6,0.25
54620,0,15.0,Female,4.0,3,Single,4,1,1.0,2.0,8.0,193.11,0,2,0,0.125,1,12.069375,0.3333333333333333,0,1,2.9000000000000004,0.45
54621,0,1.0,Male,3.0,3,Married,7,0,1.0,2.0,1.0,168.06,1,1,0,1.0,1,84.03,0.3333333333333333,0,0,2.8000000000000003,0.25
